"Time (s)";"Magnetic Field x (µT)";"Magnetic Field y (µT)";"Magnetic Field z (µT)";"Absolute field (µT)"
8,188819460E1;-1,295625019E1;-3,112500191E0;-5,160000229E1;5,329270412E1
8,190819122E1;-1,295625019E1;-2,943750143E0;-5,184375381E1;5,351920117E1
8,192819551E1;-1,314375019E1;-3,000000000E0;-5,171250153E1;5,344100470E1
8,194819215E1;-1,314375019E1;-2,643750191E0;-5,141250229E1;5,313184521E1
8,196818877E1;-1,290000057E1;-2,287500143E0;-5,141250229E1;5,305551869E1
8,198821309E1;-1,295625019E1;-1,800000072E0;-5,165625381E1;5,328670545E1
8,200820974E1;-1,295625019E1;-1,987500072E0;-5,195625305E1;5,358420296E1
8,202821400E1;-1,301250076E1;-1,443750024E0;-5,201250076E1;5,363496831E1
8,204821826E1;-1,301250076E1;-1,556250095E0;-5,190000153E1;5,352903183E1
8,206819481E1;-1,320000076E1;-1,612500072E0;-5,195625305E1;5,363107688E1
8,208819145E1;-1,308750057E1;-1,312500000E0;-5,225625229E1;5,388618775E1
8,210818806E1;-1,308750057E1;-1,200000048E0;-5,250000381E1;5,411998773E1
8,212818470E1;-1,301250076E1;-1,087500095E0;-5,250000381E1;5,409952156E1
8,214818898E1;-1,320000076E1;-1,256250024E0;-5,255625153E1;5,420311577E1
8,216819327E1;-1,320000076E1;-1,143750072E0;-5,244375229E1;5,409154591E1
8,218807631E1;-1,325625038E1;-1,312500000E0;-5,244375229E1;5,410913033E1
8,220808058E1;-1,320000076E1;-1,312500000E0;-5,244375229E1;5,409537716E1
8,222807721E1;-1,301250076E1;-1,200000048E0;-5,231250381E1;5,391997062E1
8,224808146E1;-1,284375095E1;-1,256250024E0;-5,201250076E1;5,358955438E1
8,226819928E1;-1,278750038E1;-1,256250024E0;-5,190000153E1;5,346689152E1
8,228819589E1;-1,290000057E1;-1,312500000E0;-5,195625305E1;5,354983569E1
8,230820012E1;-1,248750019E1;-1,200000048E0;-5,171250153E1;5,321240903E1
8,232819674E1;-1,224375057E1;-1,200000048E0;-5,165625381E1;5,310101681E1
8,234819337E1;-1,218750095E1;-1,200000048E0;-5,184375381E1;5,327053584E1
8,236819764E1;-1,205625057E1;-1,200000048E0;-5,171250153E1;5,311286089E1
8,238808948E1;-1,205625057E1;-1,200000048E0;-5,171250153E1;5,311286089E1
8,240808609E1;-1,230000019E1;-1,312500000E0;-5,171250153E1;5,317137834E1
8,242809038E1;-1,230000019E1;-1,256250024E0;-5,208750153E1;5,353481096E1
8,244808700E1;-1,248750019E1;-1,256250024E0;-5,225625229E1;5,374227134E1
8,246818842E1;-1,271250057E1;-1,387500048E0;-5,225625229E1;5,379822237E1
8,248819267E1;-1,271250057E1;-1,012500048E0;-5,238750076E1;5,391737256E1
8,250818931E1;-1,230000019E1;-9,000000358E-1;-5,225625229E1;5,369186072E1
8,252818594E1;-1,224375057E1;-6,562500000E-1;-5,244375229E1;5,385802861E1
8,254819021E1;-1,230000019E1;-4,875000119E-1;-5,244375229E1;5,386905248E1
8,256818683E1;-1,211250019E1;-5,625000224E-2;-5,250000381E1;5,387918174E1
8,258819110E1;-1,188750076E1;-5,625000224E-2;-5,231250381E1;5,364619179E1
8,260819536E1;-1,175625038E1;0,000000000E0;-5,201250076E1;5,332456900E1
8,262819200E1;-1,145625019E1;4,125000238E-1;-5,184375381E1;5,309605102E1
8,264819626E1;-1,145625019E1;3,000000119E-1;-5,190000153E1;5,315021944E1
8,266819290E1;-1,175625038E1;5,437500477E-1;-5,165625381E1;5,297993625E1
8,268818953E1;-1,181250000E1;4,875000119E-1;-5,178750229E1;5,311984757E1
8,270819373E1;-1,158750057E1;7,125000358E-1;-5,165625381E1;5,294474841E1
8,272819037E1;-1,145625019E1;4,875000119E-1;-5,184375381E1;5,309668666E1
8,274819465E1;-1,158750057E1;2,437500060E-1;-5,184375381E1;5,312348250E1
8,276819894E1;-1,151250076E1;4,125000238E-1;-5,195625305E1;5,321804263E1
8,278819563E1;-1,175625038E1;3,000000119E-1;-5,201250076E1;5,332541288E1
8,280819991E1;-1,175625038E1;4,125000238E-1;-5,184375381E1;5,316158753E1
8,282819655E1;-1,188750076E1;3,000000119E-1;-5,214375305E1;5,348246121E1
8,284819319E1;-1,188750076E1;5,437500477E-1;-5,214375305E1;5,348438390E1
8,286819745E1;-1,205625057E1;3,000000119E-1;-5,201250076E1;5,339235351E1
8,288819411E1;-1,218750095E1;3,562500179E-1;-5,184375381E1;5,325820973E1
8,290819075E1;-1,211250019E1;7,125000358E-1;-5,184375381E1;5,324467229E1
8,292819498E1;-1,218750095E1;7,125000358E-1;-5,184375381E1;5,326178410E1
8,294819159E1;-1,205625057E1;6,562500000E-1;-5,190000153E1;5,328596438E1
8,296818821E1;-1,230000019E1;6,562500000E-1;-5,220000076E1;5,363357855E1
8,298819245E1;-1,194375038E1;7,125000358E-1;-5,208750153E1;5,344407025E1
8,300818908E1;-1,211250019E1;6,562500000E-1;-5,190000153E1;5,329871934E1
8,302819342E1;-1,230000019E1;9,000000358E-1;-5,214375305E1;5,358237571E1
8,304819770E1;-1,230000019E1;9,000000358E-1;-5,208750153E1;5,352763604E1
8,306819432E1;-1,218750095E1;7,125000358E-1;-5,208750153E1;5,349907150E1
8,308819858E1;-1,218750095E1;6,562500000E-1;-5,214375305E1;5,355312153E1
8,310819522E1;-1,241250038E1;7,125000358E-1;-5,208750153E1;5,355077625E1
8,312819187E1;-1,254375076E1;6,562500000E-1;-5,184375381E1;5,334370775E1
8,314819612E1;-1,290000057E1;4,125000238E-1;-5,165625381E1;5,324423658E1
8,316819274E1;-1,290000057E1;4,125000238E-1;-5,184375381E1;5,342616382E1
8,318818938E1;-1,290000057E1;3,000000119E-1;-5,160000229E1;5,318891098E1
8,320819365E1;-1,301250076E1;3,562500179E-1;-5,141250229E1;5,303487043E1
8,322819028E1;-1,325625038E1;4,125000238E-1;-5,130000305E1;5,298668364E1
8,324819452E1;-1,338750076E1;7,125000358E-1;-5,135625076E1;5,307727692E1
8,326819878E1;-1,325625038E1;6,562500000E-1;-5,135625076E1;5,304359839E1
8,328819540E1;-1,301250076E1;5,437500477E-1;-5,141250229E1;5,303646134E1
8,330819966E1;-1,308750057E1;6,562500000E-1;-5,184375381E1;5,347418204E1
8,332819630E1;-1,308750057E1;7,875000238E-1;-5,160000229E1;5,323967565E1
8,334819294E1;-1,284375095E1;7,125000358E-1;-5,165625381E1;5,323380649E1
8,336819720E1;-1,290000057E1;7,125000358E-1;-5,184375381E1;5,342932229E1
8,338819386E1;-1,284375095E1;9,000000358E-1;-5,208750153E1;5,365519317E1
8,340819049E1;-1,284375095E1;7,125000358E-1;-5,201250076E1;5,357956542E1
8,342819474E1;-1,290000057E1;9,562500119E-1;-5,214375305E1;5,372425347E1
8,344819136E1;-1,295625019E1;9,562500119E-1;-5,220000076E1;5,379236854E1
8,346818802E1;-1,265625095E1;9,562500119E-1;-5,190000153E1;5,342944189E1
8,348819228E1;-1,265625095E1;9,000000358E-1;-5,208750153E1;5,361061932E1
8,350818893E1;-1,290000057E1;9,000000358E-1;-5,195625305E1;5,354131345E1
8,352818558E1;-1,290000057E1;9,562500119E-1;-5,214375305E1;5,372425347E1
8,354818983E1;-1,290000057E1;9,562500119E-1;-5,208750153E1;5,366965851E1
8,356818649E1;-1,290000057E1;9,562500119E-1;-5,195625305E1;5,354228852E1
8,358819074E1;-1,301250076E1;9,562500119E-1;-5,190000153E1;5,351494883E1
8,360819501E1;-1,308750057E1;1,087500095E0;-5,190000153E1;5,353574027E1
8,362819164E1;-1,284375095E1;1,256250024E0;-5,178750229E1;5,337120475E1
8,364819590E1;-1,278750038E1;1,143750072E0;-5,165625381E1;5,322778305E1
8,366819249E1;-1,278750038E1;1,012500048E0;-5,171250153E1;5,327971599E1
8,368818915E1;-1,284375095E1;9,000000358E-1;-5,184375381E1;5,341859927E1
8,370819343E1;-1,284375095E1;6,562500000E-1;-5,190000153E1;5,346964336E1
8,372819005E1;-1,265625095E1;6,000000238E-1;-5,184375381E1;5,336961212E1
8,374819433E1;-1,260000038E1;3,000000119E-1;-5,201250076E1;5,351775635E1
8,376819858E1;-1,254375076E1;1,875000000E-1;-5,184375381E1;5,334000046E1
8,378819518E1;-1,295625019E1;-5,625000224E-2;-5,190000153E1;5,349278214E1
8,380819947E1;-1,301250076E1;-2,437500060E-1;-5,201250076E1;5,361608738E1
8,382819609E1;-1,314375019E1;-1,125000045E-1;-5,208750153E1;5,372037454E1
8,384819273E1;-1,308750057E1;-5,437500477E-1;-5,195625305E1;5,358199853E1
8,386819700E1;-1,308750057E1;-5,437500477E-1;-5,178750229E1;5,341838381E1
8,388819364E1;-1,325625038E1;-6,562500000E-1;-5,184375381E1;5,351573271E1
8,390819029E1;-1,308750057E1;-7,125000358E-1;-5,171250153E1;5,334766294E1
8,392819455E1;-1,320000076E1;-9,000000358E-1;-5,171250153E1;5,337820561E1
8,394819882E1;-1,325625038E1;-7,125000358E-1;-5,195625305E1;5,362544230E1
8,396809327E1;-1,314375019E1;-9,000000358E-1;-5,220000076E1;5,383686700E1
8,398809752E1;-1,320000076E1;-1,012500048E0;-5,225625229E1;5,390715240E1
8,400809416E1;-1,331250095E1;-1,012500048E0;-5,220000076E1;5,388031104E1
8,402809075E1;-1,350000095E1;-1,312500000E0;-5,220000076E1;5,393341044E1
8,404819719E1;-1,350000095E1;-1,612500072E0;-5,195625305E1;5,370570187E1
8,406819384E1;-1,350000095E1;-1,987500072E0;-5,195625305E1;5,371826890E1
8,408819810E1;-1,350000095E1;-2,343750000E0;-5,201250076E1;5,378701912E1
8,410819472E1;-1,344375038E1;-2,887500048E0;-5,184375381E1;5,363624605E1
8,412819136E1;-1,350000095E1;-3,000000000E0;-5,154375076E1;5,336673372E1
8,414819563E1;-1,320000076E1;-3,243750095E0;-5,130000305E1;5,307025766E1
8,416808666E1;-1,308750057E1;-3,600000143E0;-5,154375076E1;5,330104047E1
8,418808331E1;-1,308750057E1;-3,900000095E0;-5,178750229E1;5,355780116E1
8,420808757E1;-1,325625038E1;-4,087500095E0;-5,208750153E1;5,390309496E1
8,422808420E1;-1,374375057E1;-4,143750191E0;-5,220000076E1;5,413780033E1
8,424818642E1;-1,368750095E1;-4,256250381E0;-5,208750153E1;5,402380184E1
8,426819069E1;-1,368750095E1;-4,500000000E0;-5,220000076E1;5,415198761E1
8,428818735E1;-1,380000019E1;-4,800000191E0;-5,231250381E1;5,431462107E1
8,430819160E1;-1,404375076E1;-5,156250000E0;-5,255625153E1;5,464406120E1
8,432819587E1;-1,410000038E1;-5,212500095E0;-5,231250381E1;5,442957122E1
8,434819255E1;-1,415625095E1;-5,287500381E0;-5,220000076E1;5,434332692E1
8,436812713E1;-1,391250038E1;-5,456250191E0;-5,214375305E1;5,424296558E1
8,438812377E1;-1,361250019E1;-5,512500286E0;-5,208750153E1;5,411834842E1
8,440812042E1;-1,368750095E1;-5,587500095E0;-5,208750153E1;5,414495041E1
8,442812467E1;-1,380000019E1;-5,700000286E0;-5,214375305E1;5,423929379E1
8,444819098E1;-1,380000019E1;-5,887500286E0;-5,201250076E1;5,413319592E1
8,446819523E1;-1,380000019E1;-5,812500000E0;-5,195625305E1;5,407104024E1
8,448819947E1;-1,361250019E1;-5,943750381E0;-5,220000076E1;5,427216975E1
8,450819610E1;-1,355625057E1;-6,000000000E0;-5,214375305E1;5,421017351E1
8,452820037E1;-1,350000095E1;-5,943750381E0;-5,231250381E1;5,435233435E1
8,454819701E1;-1,361250019E1;-6,243750095E0;-5,238750076E1;5,448609743E1
8,456819365E1;-1,355625057E1;-6,356250286E0;-5,250000381E1;5,459326193E1
8,458819790E1;-1,355625057E1;-6,543750286E0;-5,238750076E1;5,450727322E1
8,460819451E1;-1,331250095E1;-6,543750286E0;-5,261250305E1;5,466368838E1
8,462819115E1;-1,325625038E1;-6,712500095E0;-5,244375229E1;5,450810019E1
8,464819543E1;-1,325625038E1;-6,712500095E0;-5,208750153E1;5,416542852E1
8,466819206E1;-1,325625038E1;-6,900000095E0;-5,201250076E1;5,411689580E1
8,468818872E1;-1,350000095E1;-7,200000286E0;-5,178750229E1;5,400032799E1
8,470819297E1;-1,344375038E1;-7,256250381E0;-5,171250153E1;5,392189173E1
8,472818963E1;-1,350000095E1;-7,612500191E0;-5,171250153E1;5,398502569E1
8,474819389E1;-1,331250095E1;-7,687500477E0;-5,171250153E1;5,394907932E1
8,476819813E1;-1,350000095E1;-7,687500477E0;-5,184375381E1;5,412136823E1
8,478819474E1;-1,325625038E1;-7,856250286E0;-5,190000153E1;5,413925564E1
8,480819901E1;-1,338750076E1;-7,987500191E0;-5,184375381E1;5,413686494E1
8,482819566E1;-1,338750076E1;-8,100000381E0;-5,184375381E1;5,415357784E1
8,484819229E1;-1,295625019E1;-8,100000381E0;-5,184375381E1;5,404858217E1
8,486819656E1;-1,320000076E1;-8,287500381E0;-5,178750229E1;5,408204948E1
8,488819320E1;-1,320000076E1;-8,100000381E0;-5,154375076E1;5,382014743E1
8,490818983E1;-1,338750076E1;-8,100000381E0;-5,154375076E1;5,386644062E1
8,492819408E1;-1,344375038E1;-8,287500381E0;-5,130000305E1;5,367594806E1
8,494819069E1;-1,374375057E1;-8,287500381E0;-5,135625076E1;5,380555580E1
8,496818733E1;-1,368750095E1;-8,287500381E0;-5,165625381E1;5,407771170E1
8,498819160E1;-1,368750095E1;-8,512500763E0;-5,184375381E1;5,429166751E1
8,500818824E1;-1,398750019E1;-8,643750191E0;-5,214375305E1;5,467481652E1
8,502819252E1;-1,368750095E1;-8,700000763E0;-5,238750076E1;5,484056830E1
8,504819675E1;-1,368750095E1;-8,643750191E0;-5,244375229E1;5,488541932E1
8,506819338E1;-1,350000095E1;-8,643750191E0;-5,238750076E1;5,478516842E1
8,508819767E1;-1,320000076E1;-8,700000763E0;-5,244375229E1;5,477478606E1
8,510819433E1;-1,301250076E1;-8,756250381E0;-5,238750076E1;5,468498270E1
8,512819095E1;-1,314375019E1;-8,756250381E0;-5,220000076E1;5,453686982E1
8,514819524E1;-1,308750057E1;-8,643750191E0;-5,214375305E1;5,445152037E1
8,516819189E1;-1,308750057E1;-8,587500572E0;-5,208750153E1;5,438874564E1
8,518818850E1;-1,295625019E1;-8,700000763E0;-5,184375381E1;5,414175137E1
8,520819275E1;-1,295625019E1;-8,812500000E0;-5,195625305E1;5,426764051E1
8,522818938E1;-1,320000076E1;-9,056250572E0;-5,195625305E1;5,436642278E1
8,524819364E1;-1,331250095E1;-9,243750572E0;-5,208750153E1;5,455068672E1
8,526819790E1;-1,338750076E1;-9,412500381E0;-5,208750153E1;5,459787684E1
8,528819451E1;-1,338750076E1;-9,843750000E0;-5,201250076E1;5,460242510E1
8,530819878E1;-1,331250095E1;-1,001250076E1;-5,225625229E1;5,484695759E1
8,532819542E1;-1,314375019E1;-1,031250000E1;-5,178750229E1;5,441554207E1
8,534819207E1;-1,338750076E1;-1,031250000E1;-5,171250153E1;5,440363634E1
8,536819635E1;-1,344375038E1;-1,025625038E1;-5,178750229E1;5,447816525E1
8,538819294E1;-1,320000076E1;-1,008750057E1;-5,171250153E1;5,431556409E1
8,540818958E1;-1,338750076E1;-9,956250191E0;-5,178750229E1;5,440861593E1
8,542819383E1;-1,355625057E1;-9,787500381E0;-5,195625305E1;5,458039322E1
8,544819044E1;-1,361250019E1;-9,656250000E0;-5,201250076E1;5,462456921E1
8,546819471E1;-1,361250019E1;-9,412500381E0;-5,160000229E1;5,418907234E1
8,548819898E1;-1,385625076E1;-9,300000191E0;-5,171250153E1;5,433846246E1
8,550819564E1;-1,398750019E1;-9,356250763E0;-5,178750229E1;5,445305302E1
8,552819992E1;-1,391250038E1;-9,543750763E0;-5,148750305E1;5,418121276E1
8,554819656E1;-1,385625076E1;-9,712500572E0;-5,165625381E1;5,435712383E1
8,556819319E1;-1,391250038E1;-9,900000572E0;-5,124375153E1;5,401379221E1
8,558819744E1;-1,404375076E1;-9,843750000E0;-5,100000381E1;5,380638195E1
8,560819403E1;-1,385625076E1;-9,712500572E0;-5,100000381E1;5,373386960E1
8,562819066E1;-1,385625076E1;-9,900000572E0;-5,118750381E1;5,394595669E1
8,564819490E1;-1,385625076E1;-9,956250191E0;-5,124375153E1;5,400967204E1
8,566819154E1;-1,361250019E1;-9,900000572E0;-5,124375153E1;5,393729918E1
8,568818819E1;-1,368750095E1;-9,843750000E0;-5,130000305E1;5,399942046E1
8,570819246E1;-1,385625076E1;-9,843750000E0;-5,130000305E1;5,404244084E1
8,572818927E1;-1,368750095E1;-9,900000572E0;-5,148750305E1;5,418782764E1
8,574819371E1;-1,338750076E1;-1,001250076E1;-5,154375076E1;5,418702419E1
8,576819810E1;-1,338750076E1;-1,020000076E1;-5,154375076E1;5,422198295E1
8,578819473E1;-1,338750076E1;-1,025625038E1;-5,165625381E1;5,433952895E1
8,580819882E1;-1,331250095E1;-1,020000076E1;-5,171250153E1;5,436400934E1
8,582819531E1;-1,331250095E1;-1,025625038E1;-5,178750229E1;5,444592498E1
8,584819178E1;-1,320000076E1;-1,008750057E1;-5,201250076E1;5,460126302E1
8,586819605E1;-1,314375019E1;-1,008750057E1;-5,195625305E1;5,453410005E1
8,588819268E1;-1,320000076E1;-9,956250191E0;-5,195625305E1;5,452356526E1
8,590818932E1;-1,338750076E1;-1,008750057E1;-5,171250153E1;5,436143540E1
8,592819360E1;-1,331250095E1;-1,008750057E1;-5,160000229E1;5,423597133E1
8,594819024E1;-1,338750076E1;-1,008750057E1;-5,148750305E1;5,414744514E1
8,596808006E1;-1,314375019E1;-1,031250000E1;-5,141250229E1;5,405877558E1
8,598808434E1;-1,301250076E1;-1,038750076E1;-5,130000305E1;5,393436438E1
8,600808097E1;-1,265625095E1;-1,068750000E1;-5,105625153E1;5,367629052E1
8,602808522E1;-1,254375076E1;-1,080000019E1;-5,124375153E1;5,385079162E1
8,604819630E1;-1,254375076E1;-1,085625076E1;-5,124375153E1;5,386210109E1
8,606819288E1;-1,230000019E1;-1,080000019E1;-5,154375076E1;5,408038694E1
8,608819718E1;-1,241250038E1;-1,098750019E1;-5,178750229E1;5,437592040E1
8,610819381E1;-1,235625076E1;-1,085625076E1;-5,184375381E1;5,439034770E1
8,612819044E1;-1,235625076E1;-1,080000019E1;-5,201250076E1;5,454005109E1
8,614819470E1;-1,254375076E1;-1,068750000E1;-5,208750153E1;5,463218973E1
8,616819135E1;-1,265625095E1;-1,074375057E1;-5,220000076E1;5,477635388E1
8,618819561E1;-1,290000057E1;-1,050000000E1;-5,214375305E1;5,473235786E1
8,620819990E1;-1,278750038E1;-1,050000000E1;-5,225625229E1;5,481319247E1
8,622819654E1;-1,260000038E1;-1,020000076E1;-5,201250076E1;5,448027405E1
8,624820078E1;-1,235625076E1;-9,787500381E0;-5,214375305E1;5,447424234E1
8,626819742E1;-1,205625057E1;-9,787500381E0;-5,225625229E1;5,451480757E1
8,628819405E1;-1,211250019E1;-9,543750763E0;-5,225625229E1;5,448405035E1
8,630819829E1;-1,170000076E1;-9,300000191E0;-5,238750076E1;5,447779601E1
8,632819494E1;-1,140000057E1;-8,943750381E0;-5,231250381E1;5,428212173E1
8,634819157E1;-1,121250057E1;-8,812500000E0;-5,244375229E1;5,434820585E1
8,636819585E1;-1,091250038E1;-8,643750191E0;-5,244375229E1;5,425996900E1
8,638819268E1;-1,091250038E1;-8,587500572E0;-5,280000305E1;5,459549572E1
8,640818947E1;-1,068750000E1;-8,287500381E0;-5,285625076E1;5,455903741E1
8,642819391E1;-1,068750000E1;-8,100000381E0;-5,298750305E1;5,465810225E1
8,644819054E1;-1,020000076E1;-7,612500191E0;-5,310000229E1;5,460403298E1
8,646819463E1;-1,020000076E1;-7,387500286E0;-5,328750229E1;5,475557575E1
8,648819872E1;-1,020000076E1;-7,012500286E0;-5,334375381E1;5,476103767E1
8,650819518E1;-9,956250191E0;-6,600000381E0;-5,345625305E1;5,477461011E1
8,652819944E1;-1,001250076E1;-6,112500191E0;-5,340000153E1;5,467332982E1
8,654819609E1;-9,787500381E0;-5,643750191E0;-5,321250153E1;5,439868931E1
8,656819272E1;-9,600000381E0;-5,400000095E0;-5,321250153E1;5,434050356E1
8,658819701E1;-9,600000381E0;-4,743750095E0;-5,298750305E1;5,405865936E1
8,660819363E1;-9,656250000E0;-4,443750381E0;-5,298750305E1;5,404318237E1
8,662819028E1;-9,656250000E0;-3,712500095E0;-5,280000305E1;5,380396029E1
8,664819455E1;-9,543750763E0;-3,487500191E0;-5,268750381E1;5,365835345E1
8,666819118E1;-9,600000381E0;-3,300000191E0;-5,261250305E1;5,358288426E1
8,668819545E1;-9,487500191E0;-3,056250095E0;-5,274375153E1;5,367733832E1
8,670819971E1;-9,956250191E0;-3,000000000E0;-5,274375153E1;5,375900151E1
8,672819634E1;-1,020000076E1;-2,700000048E0;-5,268750381E1;5,373363075E1
8,674820056E1;-1,020000076E1;-2,456250191E0;-5,280000305E1;5,383227195E1
8,676819720E1;-1,025625038E1;-2,587500095E0;-5,274375153E1;5,379395090E1
8,678819383E1;-1,050000000E1;-2,643750191E0;-5,274375153E1;5,384368802E1
8,680819808E1;-1,091250038E1;-2,512500048E0;-5,261250305E1;5,379099180E1
8,682819472E1;-1,098750019E1;-2,287500143E0;-5,250000381E1;5,368620137E1
8,684819136E1;-1,134375000E1;-1,987500072E0;-5,231250381E1;5,356518343E1
8,686819563E1;-1,115625000E1;-1,856250048E0;-5,255625153E1;5,375934479E1
8,688819226E1;-1,128750038E1;-1,743750095E0;-5,268750381E1;5,391123619E1
8,690818889E1;-1,151250076E1;-1,743750095E0;-5,244375229E1;5,372081061E1
8,692819312E1;-1,170000076E1;-1,387500048E0;-5,238750076E1;5,369604651E1
8,694818973E1;-1,158750057E1;-1,200000048E0;-5,250000381E1;5,377695203E1
8,696819400E1;-1,158750057E1;-9,000000358E-1;-5,244375229E1;5,371617376E1
8,698819829E1;-1,151250076E1;-5,437500477E-1;-5,238750076E1;5,364031669E1
8,700819490E1;-1,140000057E1;-4,125000238E-1;-5,238750076E1;5,361511359E1
8,702819919E1;-1,140000057E1;-1,875000000E-1;-5,201250076E1;5,324749201E1
8,704819584E1;-1,164375019E1;-2,437500060E-1;-5,190000153E1;5,319066169E1
8,706819250E1;-1,158750057E1;-1,125000045E-1;-5,195625305E1;5,323283814E1
8,708819677E1;-1,164375019E1;-3,562500179E-1;-5,201250076E1;5,330107005E1
8,710819340E1;-1,170000076E1;-5,437500477E-1;-5,165625381E1;5,296748286E1
8,712819002E1;-1,170000076E1;-7,125000358E-1;-5,190000153E1;5,320721598E1
8,714819428E1;-1,181250000E1;-1,087500095E0;-5,208750153E1;5,342120953E1
8,716819093E1;-1,194375038E1;-1,087500095E0;-5,214375305E1;5,350520360E1
8,718819519E1;-1,181250000E1;-1,256250024E0;-5,208750153E1;5,342491119E1
8,720819949E1;-1,175625038E1;-1,256250024E0;-5,220000076E1;5,352221657E1
8,722819611E1;-1,194375038E1;-1,443750024E0;-5,238750076E1;5,375116579E1
8,724819277E1;-1,181250000E1;-1,387500048E0;-5,238750076E1;5,372067152E1
8,726818942E1;-1,194375038E1;-1,143750072E0;-5,261250305E1;5,396329136E1
8,728818602E1;-1,200000000E1;-1,200000048E0;-5,238750076E1;5,375769932E1
8,730819027E1;-1,200000000E1;-1,087500095E0;-5,244375229E1;5,381012740E1
8,732820215E1;-1,200000000E1;-1,087500095E0;-5,238750076E1;5,375530572E1
8,734819875E1;-1,224375057E1;-8,437500596E-1;-5,255625153E1;5,397018544E1
8,736820302E1;-1,205625057E1;-9,562500119E-1;-5,238750076E1;5,376539620E1
8,738819966E1;-1,205625057E1;-9,562500119E-1;-5,250000381E1;5,387502197E1
8,740818866E1;-1,200000000E1;-1,012500048E0;-5,255625153E1;5,391831536E1
8,742819291E1;-1,205625057E1;-1,087500095E0;-5,268750381E1;5,406023393E1
8,744818954E1;-1,218750095E1;-1,087500095E0;-5,274375153E1;5,414444719E1
8,746819382E1;-1,224375057E1;-1,312500000E0;-5,268750381E1;5,410734832E1
8,748819808E1;-1,248750019E1;-1,443750024E0;-5,255625153E1;5,403870511E1
8,750819468E1;-1,248750019E1;-1,687500119E0;-5,268750381E1;5,417341023E1
8,752819894E1;-1,260000038E1;-1,443750024E0;-5,268750381E1;5,419241166E1
8,754819560E1;-1,248750019E1;-1,387500048E0;-5,238750076E1;5,387311995E1
8,756819226E1;-1,260000038E1;-1,312500000E0;-5,220000076E1;5,371520032E1
8,758819651E1;-1,278750038E1;-1,256250024E0;-5,201250076E1;5,357610070E1
8,760819314E1;-1,271250057E1;-1,256250024E0;-5,195625305E1;5,350362666E1
8,762818976E1;-1,260000038E1;-1,012500048E0;-5,195625305E1;5,347183742E1
8,764819402E1;-1,235625076E1;-1,012500048E0;-5,201250076E1;5,346963928E1
8,766819069E1;-1,248750019E1;-1,087500095E0;-5,195625305E1;5,344691337E1
8,768819497E1;-1,248750019E1;-1,143750072E0;-5,201250076E1;5,350276685E1
8,770819923E1;-1,248750019E1;-1,312500000E0;-5,201250076E1;5,350664027E1
8,772819587E1;-1,254375076E1;-1,312500000E0;-5,220000076E1;5,370203366E1
8,774820016E1;-1,248750019E1;-1,443750024E0;-5,250000381E1;5,398400203E1
